"GeneID","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance"
"5701","PSMC2",-0.208008120561534,6.01875552300433,-1.26912498741082,0.227561788316631,0.781543838808212,-5.31496152830816,"Not Significant"
"9453","GGPS1",-0.210107612045861,4.58338286260835,-1.26905589622495,0.227585631894006,0.781543838808212,-5.31504067229604,"Not Significant"
"7082","TJP1",0.243524465369485,7.89644114477704,1.26874255168357,0.227693793149725,0.781543838808212,-5.31539956760464,"Not Significant"
"4739","NEDD9",-0.288607361283752,6.60728967066792,-1.26855592045981,0.227758234654885,0.781543838808212,-5.31561329738799,"Not Significant"
"79875","THSD4",0.848635666747648,1.72808601589473,1.26842562386497,0.227803233147362,0.781543838808212,-5.31576249870412,"Not Significant"
"56103","PCDHGB2",0.186663545815826,1.08616806508088,1.26838313632474,0.227817907941618,0.781543838808212,-5.315811148244,"Not Significant"
"8809","IL18R1",-0.471390360702816,2.27409317947189,-1.26838056043521,0.227818797653808,0.781543838808212,-5.31581409767696,"Not Significant"
"388336","SHISA6",0.506211274627704,2.18266641077278,1.26813631701449,0.227903171961364,0.781543838808212,-5.31609373948985,"Not Significant"
"27000","DNAJC2",-0.294841772516422,4.43100190740756,-1.2679964911266,0.227951486310124,0.781543838808212,-5.3162538120621,"Not Significant"
"6671","SP4",0.231281940800738,4.75412640917461,1.2675371885249,0.228110247845567,0.781543838808212,-5.31677952707717,"Not Significant"
"55010","C12orf48",0.187000181246436,1.77284200473292,1.26744348079511,0.228142649520594,0.781543838808212,-5.3168867666315,"Not Significant"
"152002","C3orf21",-0.280144378512552,3.32250190757306,-1.2674273665892,0.228148221761427,0.781543838808212,-5.31690520719605,"Not Significant"
"252839","TMEM9",-0.307967088771769,4.76608419772194,-1.26732351877032,0.228184134617319,0.781543838808212,-5.31702404293838,"Not Significant"
"6155","RPL27",-0.229829691619571,7.66641645410818,-1.26720701378724,0.228224429982376,0.781543838808212,-5.31715735380373,"Not Significant"
"321","APBA2",-0.278780714663987,2.75008042724769,-1.26714040487344,0.228247470443422,0.781543838808212,-5.31723356689557,"Not Significant"
"8464","SUPT3H",-0.196664937612806,4.8881061252155,-1.26698084401462,0.228302671162316,0.781543838808212,-5.31741612208064,"Not Significant"
"9620","CELSR1",0.256337359195276,1.26148081535211,1.26696316121312,0.2283087892558,0.781543838808212,-5.3174363520777,"Not Significant"
"51809","GALNT7",-0.293144581611381,5.89161616093043,-1.26695894721757,0.228310247280476,0.781543838808212,-5.31744117306482,"Not Significant"
"4312","MMP1",-0.47872933331329,1.02835320600421,-1.26689534833342,0.228332253130692,0.781543838808212,-5.31751393136955,"Not Significant"
"1738","DLD",-0.179916396263134,5.77945812141805,-1.26669212553978,0.228402581625454,0.781603173177222,-5.31774640343369,"Not Significant"
"147645","VSIG10L",-0.267188451862504,1.14488934324123,-1.26638564888811,0.228508675540607,0.781657983250306,-5.31809693683499,"Not Significant"
"55366","LGR4",-0.22204219121233,6.85702622266438,-1.26633967715306,0.228524593109724,0.781657983250306,-5.31814951156149,"Not Significant"
"57701","NCKAP5L",0.362871717194567,5.8075476137137,1.26614505141183,0.228591991488753,0.781707229878884,-5.31837207564278,"Not Significant"
"653121","ZBTB8A",0.242838794242959,4.21990172141473,1.26533468860275,0.228872788920714,0.781793072936832,-5.31929848594794,"Not Significant"
"4751","NEK2",0.26959584302734,1.37047721234423,1.26531274833478,0.22888039523906,0.781793072936832,-5.3193235618939,"Not Significant"
"933","CD22",0.280942203881992,3.23608035334827,1.26518349820675,0.228925208166915,0.781793072936832,-5.31947127759744,"Not Significant"
"56271","BEX4",0.220802230218018,4.95351111652721,1.26514974932548,0.228936910557494,0.781793072936832,-5.31950984619192,"Not Significant"
"84809","CROCCP2",0.298976848503684,2.13411773728566,1.26496748746112,0.229000117943018,0.781793072936832,-5.31971812355472,"Not Significant"
"400410","ST20",-0.298595682802584,1.66810087968413,-1.26458658292237,0.22913225853883,0.781793072936832,-5.32015332361739,"Not Significant"
"57619","SHROOM3",0.346446446477123,4.8340938610658,1.26455914019566,0.22914178112118,0.781793072936832,-5.32018467428422,"Not Significant"
"23743","BHMT2",-0.234671921451986,2.84154645160132,-1.26450644302963,0.229160067840786,0.781793072936832,-5.32024487426102,"Not Significant"
"8816","DCAF5",0.225247086165247,5.77331203267205,1.26441736504091,0.229190981913255,0.781793072936832,-5.32034663048054,"Not Significant"
"64844","43897",-0.222427005039803,7.26823184653281,-1.26433737646705,0.229218744390581,0.781793072936832,-5.32043799897065,"Not Significant"
"257218","SHPRH",0.208943681042438,4.99792003072182,1.26410040409149,0.229301008671179,0.781793072936832,-5.32070865944603,"Not Significant"
"83860","TAF3",0.325550336113496,3.31454426514327,1.26405627974106,0.229316328918986,0.781793072936832,-5.32075905227532,"Not Significant"
"1051","CEBPB",0.249641817162092,7.35719637637381,1.26396911540272,0.229346595321882,0.781793072936832,-5.32085859559302,"Not Significant"
"642475","C8orf73",0.243661961761275,1.69238057381585,1.26368962427138,0.229443665619826,0.781793072936832,-5.32117774454256,"Not Significant"
"10438","C1D",-0.268617312461001,2.89914425144185,-1.26364432029598,0.229459403273777,0.781793072936832,-5.32122947177864,"Not Significant"
"728936","NBPF16",-0.242373425126164,1.56081839278993,-1.26362763819414,0.229465198504546,0.781793072936832,-5.32124851873693,"Not Significant"
"58509","C19orf29",0.248347276733661,4.33324986174575,1.26338955628365,0.229547919033891,0.781894285873176,-5.32152033032902,"Not Significant"
"141","ADPRH",-0.181117261079728,4.65721696979953,-1.26301403944648,0.229678439171355,0.782033229856525,-5.32194896845434,"Not Significant"
"113178","SCAMP4",0.243614194219502,5.11217453211258,1.26296710750182,0.229694755694519,0.782033229856525,-5.32200253266445,"Not Significant"
"2549","GAB1",0.267344299419971,4.49597956226641,1.2625694960897,0.229833027829522,0.78206957372995,-5.32245627245098,"Not Significant"
"5685","PSMA4",-0.202263498986897,5.9094119424093,-1.26256289420293,0.229835324242778,0.78206957372995,-5.32246380536866,"Not Significant"
"10072","DPP3",-0.255133155743501,5.56121361319412,-1.26244065345511,0.229877848016991,0.78206957372995,-5.32260327970138,"Not Significant"
"653712","LOC653712",0.370219743446357,1.12509228790614,1.2622851451924,0.229931953615128,0.78206957372995,-5.32278069677957,"Not Significant"
"8214","DGCR6",-0.252304598347958,1.20011045719107,-1.26211473915921,0.229991254239464,0.78206957372995,-5.3229750914119,"Not Significant"
"29766","TMOD3",-0.184590896216068,6.28924067506298,-1.2618053622134,0.230098947417925,0.78206957372995,-5.32332796930082,"Not Significant"
